Date,Text,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:16 PM - +91 79821 80911: Langar me,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:16 PM - Anshul Garg(GTBIT): Naam toh nhi pta,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:17 PM - +91 79821 80911: Maam ke sath baithe the,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:17 PM - +91 79821 80911: Unhone bataya,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:17 PM - +91 79821 80911: Naam nahi pata tha,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:20 PM - Siddarth Chugh: Bros,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:20 PM - Siddarth Chugh: Shift nahi honge aur,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:20 PM - Siddarth Chugh: Yeh log maze le rahe hain,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:20 PM - Siddarth Chugh: Inpe dhyaan na do,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:21 PM - Vyom: Bhai navreet ,prabhpreet jese log bta rhe h ,,,,,,,,,,,,,,,,,,,,,,,,,
Maze le rhe h ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esa nhi lgta ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ye noteshub vale group p bhi aaya h,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:29 PM - Harsheet: vid bhej de proof ke lie vo vali,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:29 PM - Navreet: Arre yaar mazze kyu hi lungi mei. Maths hai padhne ko.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:30 PM - Vyom: Mene b to yehi likha h,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018," 2:30 PM - Vyom: ""Esa nhi lgta""",,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:31 PM - Navreet: Haan I know.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 2:31 PM - Navreet: Just clarifying. 🙂,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:35 PM - Siddarth Chugh: Nahi hoga waise,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:35 PM - Siddarth Chugh: Ohh woh aise nahi karte,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:36 PM - Siddarth Chugh: But maybe unhe kisi ne misguide Kara ho,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:36 PM - Prabhdeep: Admit cards toh kal hi aane hai na?,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:36 PM - Vyom: Noteshub vale group pe bhi aaya h,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:38 PM - Siddarth Chugh: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:38 PM - Siddarth Chugh: USS hai woh,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:38 PM - Siddarth Chugh: And humara 27 se hi hai,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:38 PM - Siddarth Chugh: Yeh sab aise hain,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 5:38 PM - Siddarth Chugh: Log maze le rahe Hain😂,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 6:56 PM - +91 83778 86877: Isme add kra bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 6:57 PM - Vyom: Bhai mene leave kr diya,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 7:17 PM - +91 88097 65191: +1,,,,,,,,,,,,,,,,,,,,,,,,,,
11/21/2018, 9:15 PM - Manvir: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:23 PM - Manvir: Sare,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:24 PM - Manvir: Fountain k pass aa jao,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:24 PM - Manvir: Admit card milne wale hai,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:24 PM - Prateek: Vhi hu,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:24 PM - Manvir: Cse 1 and 2 dono,,,,,,,,,,,,,,,,,,,,,,,,,,
11/22/2018, 4:24 PM - Prateek: Aja vhi h,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2018, 10:26 AM - Navjyot: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2018, 12:43 PM - Manvir's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/2018, 11:56 PM - Harshpreet's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 12:19 AM - Samarth Gaur's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 4:37 PM - Samarth Gaur's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 11:16 AM - Chanpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 11:16 AM - Chanpreet: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 4:37 PM - Samarth Gaur's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 4:37 PM - Samarth Gaur's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 4:37 PM - Samarth Gaur's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/2018, 7:09 PM - +91 99998 76459's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/2018, 3:50 PM - +91 88097 65191's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 10:51 AM - Chirag GTBIT: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 10:51 AM - Chirag GTBIT: Meanwhile.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 10:52 AM - Harsheet: bc 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 11:00 AM - Prateek: Purana hogya h😂,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018," 8:22 PM - Siddarth Chugh changed the subject from ""Combined cse"" to ""Happy birthday Ankur""",,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 11:22 AM - Arvind: 🤣🤣🤣,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 11:27 AM - Naman: Happy Birthday Angad,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/2018, 11:43 AM - Anshuman: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018, 10:51 PM - Harshpreet's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018," 11:06 PM - Siddarth Chugh changed the subject from ""Happy birthday Ankur"" to ""Combined CSE""",,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018, 11:07 PM - Siddarth Chugh added Gunnesh, Japjot, and +91 89504 40410,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018, 11:24 PM - +91 88097 65191: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018, 11:24 PM - Siddarth Chugh: Thanks bro,,,,,,,,,,,,,,,,,,,,,,,,,,
11/29/2018, 11:24 PM - Siddarth Chugh: You are the best,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/2018, 10:15 PM - Sahibjeet's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 5:40 PM - Gurparsad: Tech Explica Winter Camp - Microsoft Technology Associate Certification / HP Certification,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech Explica invites you for Winter Training in association with MTA (Microsoft Technology Associate) / HPE certification,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Training will be given by industry experts with project development,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courses: 10 days – 4 hours a day - Date : 02.01.19 to 12.01.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
The details about courses, fee (Rs.) and certification is as follows:-,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1)    Python with Machine Learning :,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft Certification (Python) : Rs. 4000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE Certification (Python / Machine Learning) : Rs. 6500/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2)    Web Development with CSS and HTML :,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft Certification: Rs. 4000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
3)    Internet of Things,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE Certification : Rs. 7000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech Explica Certification : Rs :4000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
4)    Ethical Hacking,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC Council Certification : Rs. 4500/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech Explica Certification : Rs. 3000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
5)    Cloud Computing (AWS),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech Explica Certification : Rs. 3000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
6)    Big Data Hadoop,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPE Certification : Rs. 7000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tech Explica Certification : Rs :4000/-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Combo courses also available --- Flat 25% off on Second Course (you can choose two courses).,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Training Date : (02.01.2019 to 12.01.2019),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slot No. 1 (9.00 am to 1.00 pm),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Python with Machine Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Data Hadoop,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slot No. 2 (2.00 pm to 6.00 pm),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Web Development,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ethical Hacking,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cloud Computing,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note :,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
1)    Microsoft and HP Certification after clearance of examination.,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
2)    Tech Explica Certificate for all courses will be given to all students after completion of training,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
3)    No Prior Knowledge required - All courses are from basics,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
4)    For HPE certification, books will be provided. For rest of certification, e-books will be provided,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venue : GTBIT, Rajouri Garden, New Delhi (No need to visit college for registration). The students of all colleges are invited for these trainings. Become Campus Ambassador for Winter training and earn with us,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For online registration and payment of fee :,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.payumoney.com/webfronts/#/index/techexplica,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
For any query/ whatsapp : Sumit 9818112118,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 8:25 PM - Gurparsad: ***********,,,,,,,,,,,,,,,,,,,,,,,,,,
NEED HELP - BLOOD B(-),,,,,,,,,,,,,,,,,,,,,,,,,,,
***********,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient Name : ,,,,,,,,,,,,,,,,,,,,,,,,,,,
KAMAL BAKSHI,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Blood Group:,,,,,,,,,,,,,,,,,,,,,,,,,,,
B (NEGATIVE),,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hospital Name & Location :,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAX SAKET,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Requirement : ,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-7 UNITS,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cause : ,,,,,,,,,,,,,,,,,,,,,,,,,,,
SURGERY,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATTENDANT NAME: MS. KAVITA Bakshi - 9873490636,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please Help.,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 9:11 PM - Gautam GTBIT's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 10:59 PM - Gurparsad: 👆👆Winter Training contents,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 11:01 PM - Gurparsad: IMP NOTE: The trainings imparted by trainers of this company during summers were upto 100% satisfaction of the students,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018, 11:04 PM - Diljyot: Nice,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2018, 12:01 AM - +91 83778 86877's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018, 1:15 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018, 1:15 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018, 1:15 PM - Gurparsad: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018, 1:15 PM - Gurparsad: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 1:49 PM - +91 76784 94745's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 5:56 PM - +91 88097 65191: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 5:57 PM - Gurparsad: Thanks bhai❤😀,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 5:57 PM - Vyom: ❤,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:00 PM - +91 88097 65191: Unit 3,4 ka raat tak bhej dunga,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:00 PM - Manpreet: Tysm❤,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:01 PM - Raj: Thanx bhai 👍,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:01 PM - Siddarth Chugh: Thanks bro,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:02 PM - Vyom: Thank you very very much bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:02 PM - Vyom: Mr. Cooperative,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:09 PM - Harsheet: bhai koi state diagram bnana sikha do,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:10 PM - Harsheet: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:11 PM - +91 76784 94745: +1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:18 PM - +91 95691 83650: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:19 PM - Maninder Singh: 🥺🥺topperrrrrrrrr,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:21 PM - Harsheet: Vyom.ne samjha dia bhai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:21 PM - Harsheet: Thanks,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 6:21 PM - Siddarth Chugh: Vyom Zindabaad,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 8:23 PM - +91 88097 65191: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018, 10:54 PM - +91 97110 56167's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 9:22 AM - Maninder Singh: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:12 PM - Siddarth Chugh: https://youtu.be/wuOvmyuYFMo,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:15 PM - +91 97110 56167: Iss se acha captain marvel ka h,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:15 PM - +91 88097 65191: Ree ishko ish group se nikalo koi,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:15 PM - +91 97110 56167: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:15 PM - +91 88097 65191: 🤬😡😠,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:16 PM - Arvind: 😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:16 PM - +91 88097 65191: Beta garib admi ko expensive cheez ki value nhi hoti hai...,,,,,,,,,,,,,,,,,,,,,,,,,,
Baap hai yeh trailer captain marvel ka,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:16 PM - +91 89504 40410: Agreed,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:17 PM - +91 88097 65191: Dekh somya take your statement back..,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:17 PM - +91 97110 56167: 🖕🏻,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:17 PM - +91 89504 40410: +1,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:17 PM - +91 89504 40410: Msg delete kr,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:17 PM - +91 88097 65191: 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:18 PM - +91 97110 56167: 😂😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:19 PM - +91 85878 81630: 😍😍😍😍😍 First Captain Marvel! Now Avengers! This week's been heaven!,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:29 PM - +91 88097 65191: The post credit scene that shows avengers will be back...they have gone to quantum world.😍,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:30 PM - +91 97110 56167: Chu*****,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:30 PM - +91 88097 65191: Chup..bhen di...🤬,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:30 PM - +91 97110 56167: Saale sab discuss kar le,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:31 PM - +91 85878 81630: But then you realise Marvel contract with RDJ, Chris Evans and Chris Hemsworth is ending 😭,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:31 PM - +91 85878 81630: This is their last movie,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:31 PM - +91 85878 81630: Including Jeramy Renner (Hawkye),,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:31 PM - +91 89504 40410: to chup kr,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:31 PM - +91 88097 65191: Bc tumlog paper ka discuss karte ho...m kuch bolta hu...dimag mat chaat...,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018, 7:32 PM - +91 97110 56167: Itna jhut😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2018, 3:45 AM - Angad's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2018, 9:00 PM - Gurparsad: **Live Premier on Pokemon Dataset Preparation for Machine Learning** - No pre-requisties required, just plain Python programmming skills! With mentor Prateek Bhayia )**(IIT Delhi, Coding Blocks)** today at **10.00 pm** at this https://www.youtube.com/watch?v=JK31jQ632fw ! For more interesting premiers please subscribe the Coding Blocks Youtube Channel --> http://cb.lk/yt ! :D You will get to learn new stuff everyweek, that too LIVE! 😍,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2018, 11:08 PM - +91 83778 86877: This message was deleted,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2018, 10:51 PM - Arvind's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2018, 11:29 PM - Arvind's security code changed. Tap for more info.,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:42 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:42 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:43 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:43 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:44 PM - Maninder Singh: Kiske marks h ye,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:44 PM - Vyom: Cs,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:45 PM - Pavleen: Jinke naam ke aage star laga hai ...unhone internal viva nhi diya hai .......to agr koi aisa hai jisne viva diya ho ...aur star laga hai. To mam se baat krlena. Baaki mam ne star vaale bacho ke liye minimum marks laga diye hai,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:45 PM - Sampreet: Cse2 ke bhjde,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:45 PM - Gurparsad: Iske upar circuit and systems mentioned hai @918527174620 🤣😂🤣😂🤣😂🤣😂,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:45 PM - Pavleen: Maninder sun....Ye list apne class group pe be bhi bhej de...bcoz sab log nhi hai is grp pe,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:46 PM - Gurparsad: Aur tere 20 hain out if 25,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:46 PM - Pavleen: Haa ..bhej rhi hoon,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:46 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:46 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:47 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:47 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
12/13/2018, 1:48 PM - Pavleen: <Media omitted>,,,,,,,,,,,,,,,,,,,,,,,,,,
